date,candidate_id,proposal_hash,source,expected_direction,stage,dev_ic,dev_t,blend_dev_gain,virgin_ic,virgin_t,virgin_n,holdout_ic,holdout_t,holdout_n,holdout_p_onesided,fresh_ic,fresh_t,fresh_n,family_n,bh_threshold,verdict,reasons,expression,canonical,lookback,n_nodes,coverage,screen_pass,blend_by_tier,mechanism_tag,cluster_id,cluster_rep,redundant_with,max_corr,corr_with,residual_dev_ic,residual_dev_t,residual_vs,model_dev_t,model_holdout_t,oracle_flags,quarantined,horizon,pooled_ic,pooled_t,pooled_n,pooled_p_onesided,recent_ic,recent_t,recent_n,recent_p_onesided,adoption_tier,rule_version,universe
2026-09-06,gap_drift_60,4668aeac0ba5,cc-miner:cc_20260906_mid1,positive,screen,-0.0011078497494332,-0.1932475102868393,,,,,,,,,,,,,,screen_fail,,"ts_sum(mul(sub(div(open, delay(close, 1)), 1), gt(abs(sub(div(open, delay(close, 1)), 1)), mul(2.5, ts_std(returns, 60)))), 60)","ts_sum(mul(sub(div(open, delay(close, 1)), 1), gt(abs(sub(div(open, delay(close, 1)), 1)), mul(2.5, ts_std(returns, 60)))), 60)",121.0,17.0,0.9962067779115776,False,,gap_day_drift,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,tug_of_war_corr_60,d5be65f48a1b,cc-miner:cc_20260906_mid1,positive,screen,0.0034598481705628,0.5025478706473104,,,,,,,,,,,,,,screen_fail,,"ts_corr(div(open, delay(close, 1)), div(close, open), 60)","ts_corr(div(open, delay(close, 1)), div(close, open), 60)",61.0,8.0,0.9993266324248604,False,,overnight_intraday_reversal_tendency,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,upvol_share_60,9720ebebf7d9,cc-miner:cc_20260906_mid1,positive,screen,0.0041327598316366,0.3738372025590102,,,,,,,,,,,,,,screen_fail,,"div(ts_sum(mul(volume, gt(returns, 0)), 60), ts_sum(volume, 60))","div(ts_sum(mul(volume, gt(returns, 0)), 60), ts_sum(volume, 60))",61.0,8.0,0.9993266324248604,False,,up_volume_share,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,beta_ew_120,a04670cb95a1,cc-miner:cc_20260906_mid1,negative,screen,-0.0158822237669994,-0.5676015620478815,,,,,,,,,,,,,,screen_fail,,"ts_cov(returns, sub(returns, demean(returns)), 120)","ts_cov(returns, sub(returns, demean(returns)), 120)",121.0,6.0,0.9961416529453688,False,,betting_against_beta,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,intraday_sum_60,f74d0fef9cfe,cc-miner:cc_20260906_mid1,negative,screen,-0.0020822839004629,-0.1730999277844502,,,,,,,,,,,,,,screen_fail,,"ts_sum(sub(div(close, open), 1), 60)","ts_sum(sub(div(close, open), 1), 60)",60.0,5.0,0.9993548942026492,False,,intraday_reversal,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ovs_indmean_60,eb64e7edd994,cc-miner:cc_20260906_mid1,positive,screen,0.0440694453711605,2.901419583047636,,,,,,,,,,,,,,screen_pass,,"sub(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))), sector_demean(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))))","sub(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))), sector_demean(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))))",61.0,20.0,0.9993266324248604,True,,industry_overnight_variance_share,ovs_indmean_60,True,,0.294,prior:ms_ind_mom_12_7,,2.901419583047636,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ovs_sector_60,f43689f50511,cc-miner:cc_20260906_mid1,positive,screen,0.0115089055288567,2.010426894157272,,,,,,,,,,,,,,screen_pass,,"sector_rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))","sector_rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))",61.0,9.0,0.9993266324248604,True,,overnight_variance_share,overnight_var_share_60,False,overnight_var_share_60,0.938,prior:overnight_var_share_60,-0.0331656431457852,-2.9248627060559977,prior:overnight_var_share_60,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,mom127_volscaled,daf128c7e42f,cc-miner:cc_20260906_mid1,positive,screen,0.0515730175682901,3.783977289563039,,,,,,,,,,,,,,screen_pass,,"delay(div(ts_sum(returns, 120), ts_std(returns, 120)), 125)","delay(div(ts_sum(returns, 120), ts_std(returns, 120)), 125)",246.0,6.0,0.9835995674719226,True,,path_quality_intermediate_momentum,ms_intermed_mom_12_7,False,ms_intermed_mom_12_7,0.967,prior:ms_intermed_mom_12_7,0.0182073995401385,1.7122266606311638,prior:ms_intermed_mom_12_7,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,amihud_turn_60,5eb5702cbbff,cc-miner:cc_20260906_mid1,positive,screen,-0.0134976419303649,-1.379104449818057,,,,,,,,,,,,,,screen_fail,,"ts_mean(div(abs(returns), turnover), 60)","ts_mean(div(abs(returns), turnover), 60)",61.0,5.0,0.9621353616278784,False,,amihud_turnover_normalized,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,price_level,79b27966c41f,cc-miner:cc_20260906_mid1,positive,screen,0.0164803003035806,1.5858804714396706,,,,,,,,,,,,,,screen_fail,,close,close,0.0,1.0,1.0,False,,nominal_price_level,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,turn_change_63,1c3cd1be8fc2,cc-miner:cc_20260906_mid1,negative,screen,-0.0028552820971285,-0.3636414154238635,,,,,,,,,,,,,,screen_fail,,"delta(ts_mean(turnover, 20), 63)","delta(ts_mean(turnover, 20), 63)",83.0,3.0,0.9595524808925808,False,,turnover_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,range_noise_share_60,88ef472cff71,cc-miner:cc_20260906_mid1,negative,screen,-0.0184075621863667,-1.7185850205150344,,,,,,,,,,,,,,screen_fail,,"div(ts_mean(sub(div(high, low), 1), 60), ts_std(returns, 60))","div(ts_mean(sub(div(high, low), 1), 60), ts_std(returns, 60))",61.0,8.0,0.9993266324248604,False,,intraday_range_noise_share,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,gap_drift_60,4668aeac0ba5,cc-miner:cc_20260906_mid1,positive,screen,-0.0011078497494332,-0.1932475102868393,,,,,,,,,,,,,,screen_fail,,"ts_sum(mul(sub(div(open, delay(close, 1)), 1), gt(abs(sub(div(open, delay(close, 1)), 1)), mul(2.5, ts_std(returns, 60)))), 60)","ts_sum(mul(sub(div(open, delay(close, 1)), 1), gt(abs(sub(div(open, delay(close, 1)), 1)), mul(2.5, ts_std(returns, 60)))), 60)",121.0,17.0,0.9962067779115776,False,,gap_day_drift,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ovn_mom_12_7,0e841b6e2e1b,cc-miner:cc_20260906_mid1,positive,screen,0.0123504629475475,1.1937734332840009,,,,,,,,,,,,,,screen_fail,,"delay(ts_sum(sub(div(open, delay(close, 1)), 1), 120), 125)","delay(ts_sum(sub(div(open, delay(close, 1)), 1), 120), 125)",246.0,7.0,0.9835995674719226,False,,overnight_intermediate_momentum,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ovs_indmean_60,eb64e7edd994,cc-miner:cc_20260906_mid1,positive,screen,0.0440694453711605,2.901419583047636,,,,,,,,,,,,,,screen_pass,,"sub(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))), sector_demean(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))))","sub(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))), sector_demean(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))))",61.0,20.0,0.9993266324248604,True,,industry_overnight_variance_share,ovs_indmean_60,True,,0.294,prior:ms_ind_mom_12_7,,2.901419583047636,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,range_noise_share_60,88ef472cff71,cc-miner:cc_20260906_mid1,negative,screen,-0.0184075621863667,-1.7185850205150344,,,,,,,,,,,,,,screen_fail,,"div(ts_mean(sub(div(high, low), 1), 60), ts_std(returns, 60))","div(ts_mean(sub(div(high, low), 1), 60), ts_std(returns, 60))",61.0,8.0,0.9993266324248604,False,,intraday_range_noise_share,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,gap_drift_60,4668aeac0ba5,cc-miner:cc_20260906_mid1,positive,screen,-0.0011078497494332,-0.1932475102868393,,,,,,,,,,,,,,screen_fail,,"ts_sum(mul(sub(div(open, delay(close, 1)), 1), gt(abs(sub(div(open, delay(close, 1)), 1)), mul(2.5, ts_std(returns, 60)))), 60)","ts_sum(mul(sub(div(open, delay(close, 1)), 1), gt(abs(sub(div(open, delay(close, 1)), 1)), mul(2.5, ts_std(returns, 60)))), 60)",121.0,17.0,0.9962067779115776,False,,gap_day_drift,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ovs_chg_20_60,d19e9df859f3,cc-miner:cc_20260906_mid2,positive,screen,0.0104495498295533,1.3769208268986703,,,,,,,,,,,,,,screen_fail,,"sub(div(ts_std(div(open, delay(close, 1)), 20), ts_std(returns, 20)), div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))","sub(div(ts_std(div(open, delay(close, 1)), 20), ts_std(returns, 20)), div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))",61.0,17.0,0.990840251474558,False,,overnight_variance_share_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ovn_autocorr_60,eafa0264e64d,cc-miner:cc_20260906_mid2,positive,screen,0.0116393042123791,1.1041040644046292,,,,,,,,,,,,,,screen_fail,,"ts_corr(div(open, delay(close, 1)), delay(div(open, delay(close, 1)), 1), 60)","ts_corr(div(open, delay(close, 1)), delay(div(open, delay(close, 1)), 1), 60)",62.0,10.0,0.9906788198752192,False,,overnight_autocorrelation,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ovs_x_ovnmean_60,e2c7394efc33,cc-miner:cc_20260906_mid2,positive,screen,-0.004522545020044,-0.827286598351298,,,,,,,,,,,,,,screen_fail,,"mul(sub(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))), 0.5), sub(rank(ts_mean(div(open, delay(close, 1)), 60)), 0.5))","mul(sub(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))), 0.5), sub(rank(ts_mean(div(open, delay(close, 1)), 60)), 0.5))",61.0,18.0,0.990840251474558,False,,overnight_share_x_direction,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ovs_x_mom127,3e319db39f47,cc-miner:cc_20260906_mid2,positive,screen,0.0002181512835771,0.029654501281143,,,,,,,,,,,,,,screen_fail,,"mul(sub(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))), 0.5), sub(rank(delay(ts_sum(returns, 120), 125)), 0.5))","mul(sub(rank(div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))), 0.5), sub(rank(delay(ts_sum(returns, 120), 125)), 0.5))",246.0,16.0,0.9084249358010446,False,,overnight_share_x_intermediate_momentum,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,oo_var_ratio_60,0be684794252,cc-miner:cc_20260906_mid2,negative,screen,-0.0113187985943402,-1.6092679907329746,,,,,,,,,,,,,,screen_fail,,"div(ts_std(div(open, delay(open, 1)), 60), ts_std(returns, 60))","div(ts_std(div(open, delay(open, 1)), 60), ts_std(returns, 60))",61.0,8.0,0.990840251474558,False,,opening_price_noise,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,skew_std_60,fb6bb9389d1a,cc-miner:cc_20260906_mid2,negative,screen,-0.0024736171709276,-0.2872312576975066,,,,,,,,,,,,,,screen_fail,,"div(ts_mean(pow(sub(returns, ts_mean(returns, 60)), 3), 60), pow(ts_std(returns, 60), 3))","div(ts_mean(pow(sub(returns, ts_mean(returns, 60)), 3), 60), pow(ts_std(returns, 60), 3))",121.0,10.0,0.964045595458391,False,,skewness_preference,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,updown_asym_60,37cabaab63b2,cc-miner:cc_20260906_mid2,negative,screen,-0.0037012604357386,-0.4302936817618074,,,,,,,,,,,,,,screen_fail,,"div(div(ts_sum(mul(returns, gt(returns, 0)), 60), ts_sum(gt(returns, 0), 60)), div(ts_sum(mul(neg(returns), lt(returns, 0)), 60), ts_sum(lt(returns, 0), 60)))","div(div(ts_sum(mul(returns, gt(returns, 0)), 60), ts_sum(gt(returns, 0), 60)), div(ts_sum(mul(neg(returns), lt(returns, 0)), 60), ts_sum(lt(returns, 0), 60)))",61.0,20.0,0.990840251474558,False,,updown_asymmetry,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,retvol_corr_20,f7fb4f9a175d,cc-miner:cc_20260906_mid2,positive,screen,0.0008202734301367,0.1169778182239291,,,,,,,,,,,,,,screen_fail,,"ts_corr(returns, log(volume), 20)","ts_corr(returns, log(volume), 20)",21.0,4.0,0.99705686278613,False,,return_volume_corr,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,quiet_ret_20_dv230,299cd9e56c58,cc-miner:cc_20260906_mid2,positive,screen,0.0064612062500073,0.7296703004861425,,,,,,,,,,,,,,screen_fail,,"ts_sum(mul(returns, lt(dollar_volume, ts_mean(dollar_volume, 230))), 20)","ts_sum(mul(returns, lt(dollar_volume, ts_mean(dollar_volume, 230))), 20)",250.0,7.0,0.9072007461727258,False,,quiet_day_return_persistence,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,high_quiet_div_60,229bb72fd1b2,cc-miner:cc_20260906_mid2,positive,screen,0.015717593441627,1.3863594576562437,,,,,,,,,,,,,,screen_fail,,"mul(rank(div(close, ts_max(high, 60))), sub(1, rank(div(ts_mean(volume, 10), ts_mean(volume, 60)))))","mul(rank(div(close, ts_max(high, 60))), sub(1, rank(div(ts_mean(volume, 10), ts_mean(volume, 60)))))",60.0,13.0,0.991000188336866,False,,price_volume_divergence,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,clv_60,eaea66f8f005,cc-miner:cc_20260906_mid2,positive,screen,0.0063515789588262,0.6502661226292878,,,,,,,,,,,,,,screen_fail,,"ts_mean(div(sub(sub(close, low), sub(high, close)), add(sub(high, low), 0.001)), 60)","ts_mean(div(sub(sub(close, low), sub(high, close)), add(sub(high, low), 0.001)), 60)",60.0,13.0,0.991000188336866,False,,close_location_value,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,mcap_rel_250,232e3018663a,cc-miner:cc_20260906_mid2,positive,screen,0.0132171720477855,0.6869393979892108,,,,,,,,,,,,,,screen_fail,,"log(div(marketcap, ts_mean(marketcap, 250)))","log(div(marketcap, ts_mean(marketcap, 250)))",250.0,5.0,0.8695632677343075,False,,universe_migration_size_trend,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,shares_chg_126,71ce36a5edd4,cc-miner:cc_20260906_mid2,negative,screen,-0.0407139708768473,-3.9149674989257006,,,,,,,,,,,,,,screen_pass,,"pct_change(div(marketcap, close), 126)","pct_change(div(marketcap, close), 126)",126.0,4.0,0.9265710433563424,True,,net_share_issuance,shares_chg_126,True,,0.2,incumbent:volatility_60d,,-3.9149674989257006,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,size_sector,7fad578fef38,cc-miner:cc_20260906_mid2,positive,screen,0.0191494732824323,1.8533627329924485,,,,,,,,,,,,,,screen_fail,,sector_rank(log(marketcap)),sector_rank(log(marketcap)),0.0,3.0,0.970244269925592,False,,size_within_industry,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,svr20_x_ret20,99c48a61be4a,cc-miner:cc_20260906_mid2,negative,screen,-0.0066456675647205,-1.6776416039656965,,,,,,,,,,,,,,screen_fail,,"mul(sub(rank(ts_mean(fillna(short_vol_ratio, 0), 20)), 0.5), sub(rank(ts_sum(returns, 20)), 0.5))","mul(sub(rank(ts_mean(fillna(short_vol_ratio, 0), 20)), 0.5), sub(rank(ts_sum(returns, 20)), 0.5))",21.0,10.0,0.9584298684332464,False,,short_volume_x_direction,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,sector_svr20_raw,c4a63e70a45c,cc-miner:cc_20260906_mid2,positive,screen,0.02987624884504,2.81831175233675,,,,,,,,,,,,,,screen_pass,,"sub(ts_mean(fillna(short_vol_ratio, 0), 20), sector_demean(ts_mean(fillna(short_vol_ratio, 0), 20)))","sub(ts_mean(fillna(short_vol_ratio, 0), 20), sector_demean(ts_mean(fillna(short_vol_ratio, 0), 20)))",20.0,8.0,0.958576352662276,True,,industry_short_volume_squeeze,sector_svr20_raw,True,,-0.224,prior:shares_chg_126,,2.81831175233675,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,season_5d_245,ebffeffa71ac,cc-miner:cc_20260906_mid2,positive,screen,,,,,,,,,,,,,,,,error,,"delay(ts_sum(returns, 5), 245)",,,,,False,,return_seasonality_short_window,,,,,,,,,,,,,20.0,,,,,,,,,,,midcap
2026-09-06,season_vol_210,cf256a3653d9,cc-miner:cc_20260906_mid2,positive,screen,-0.0013055616304354,-0.2336682921532995,,,,,,,,,,,,,,screen_fail,,"delay(div(ts_mean(volume, 10), ts_mean(volume, 40)), 210)","delay(div(ts_mean(volume, 10), ts_mean(volume, 40)), 210)",250.0,6.0,0.9067926829632864,False,,announcement_premium_volume_seasonal,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,season_ovn_228,58e247d2ed3b,cc-miner:cc_20260906_mid2,positive,screen,0.0073364285784571,0.7980117370147314,,,,,,,,,,,,,,screen_fail,,"delay(ts_sum(div(open, delay(close, 1)), 20), 228)","delay(ts_sum(div(open, delay(close, 1)), 20), 228)",249.0,6.0,0.9072007461727258,False,,overnight_seasonality,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ret_autocorr_60,497c03454cb8,cc-miner:cc_20260906_mid2,positive,screen,-0.0136530928141926,-1.733009600213005,,,,,,,,,,,,,,screen_fail,,"ts_corr(returns, delay(returns, 1), 60)","ts_corr(returns, delay(returns, 1), 60)",62.0,4.0,0.9906788198752192,False,,return_autocorrelation,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,hm_delay_mkt_120,4a6d6abeaf70,cc-miner:cc_20260906_mid2,positive,screen,0.0037869598278115,0.3159300579786352,,,,,,,,,,,,,,screen_fail,,"ts_corr(returns, delay(sub(returns, demean(returns)), 1), 120)","ts_corr(returns, delay(sub(returns, demean(returns)), 1), 120)",122.0,7.0,0.9630620584920496,False,,price_delay_market,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,hm_delay_sector_120,e90eebd95d78,cc-miner:cc_20260906_mid2,positive,screen,0.0039839453040843,0.42794940296885,,,,,,,,,,,,,,screen_fail,,"ts_corr(returns, delay(sub(returns, sector_demean(returns)), 1), 120)","ts_corr(returns, delay(sub(returns, sector_demean(returns)), 1), 120)",122.0,7.0,0.9630620584920496,False,,price_delay_industry,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,season_5d_244,93de3ac7ca61,cc-miner:cc_20260906_mid2,positive,screen,0.0076132326969548,1.126704638306809,,,,,,,,,,,,,,screen_fail,,"delay(ts_sum(returns, 5), 244)","delay(ts_sum(returns, 5), 244)",250.0,3.0,0.9067926829632864,False,,return_seasonality_short_window,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,shares_chg_sector,2be045254f60,cc-miner:cc_20260906_mid2,negative,screen,-0.0289865754953355,-4.081310024893393,,,,,,,,,,,,,,screen_pass,,"sector_rank(pct_change(div(marketcap, close), 126))","sector_rank(pct_change(div(marketcap, close), 126))",126.0,5.0,0.9265710433563424,True,,net_share_issuance_sector_neutral,shares_chg_126,False,shares_chg_126,0.884,prior:shares_chg_126,0.01296486556294,1.212206487560532,prior:shares_chg_126,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,shares_chg_sector_mean,60a7628d8235,cc-miner:cc_20260906_mid2,negative,screen,-0.0318130671579919,-2.1343333242497704,,,,,,,,,,,,,,screen_pass,,"sub(rank(pct_change(div(marketcap, close), 126)), sector_demean(rank(pct_change(div(marketcap, close), 126))))","sub(rank(pct_change(div(marketcap, close), 126)), sector_demean(rank(pct_change(div(marketcap, close), 126))))",126.0,12.0,0.9265710433563424,True,,industry_share_issuance,shares_chg_sector_mean,True,,-0.57,prior:sector_svr20_raw,-0.0164075537815917,-1.0730625654147563,prior:sector_svr20_raw,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,shares_iss_only,c58c93485104,cc-miner:cc_20260906_mid2,negative,screen,-0.040438725660494,-3.827318558380592,,,,,,,,,,,,,,screen_pass,,"max(pct_change(div(marketcap, close), 126), 0)","max(pct_change(div(marketcap, close), 126), 0)",126.0,5.0,0.9265710433563424,True,,net_share_issuance_issuers,shares_chg_126,False,shares_chg_126,0.968,prior:shares_chg_126,-0.0119870689252993,-1.8065289379511624,prior:shares_chg_126,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,shares_bb_only,e43677203ae8,cc-miner:cc_20260906_mid2,negative,screen,-0.0338850088809267,-3.703893927743557,,,,,,,,,,,,,,screen_pass,,"min(pct_change(div(marketcap, close), 126), 0)","min(pct_change(div(marketcap, close), 126), 0)",126.0,5.0,0.9265710433563424,True,,net_share_issuance_repurchasers,shares_chg_126,False,shares_chg_126,0.874,prior:shares_chg_126,0.0014867024551422,0.2386819839965837,prior:shares_chg_126,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,oo_var_ratio_sector,ca125129cdbd,cc-miner:cc_20260906_mid2,negative,screen,-0.0081292877259483,-1.3951700838639316,,,,,,,,,,,,,,screen_fail,,"sector_rank(div(ts_std(div(open, delay(open, 1)), 60), ts_std(returns, 60)))","sector_rank(div(ts_std(div(open, delay(open, 1)), 60), ts_std(returns, 60)))",61.0,9.0,0.990840251474558,False,,opening_price_noise_sector_neutral,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,svr20_sector,47ad8dbf545a,cc-miner:cc_20260906_mid2,negative,screen,-0.017330783228584,-2.4980188473490323,,,,,,,,,,,,,,screen_pass,,"sector_rank(ts_mean(fillna(short_vol_ratio, 0), 20))","sector_rank(ts_mean(fillna(short_vol_ratio, 0), 20))",20.0,4.0,0.958576352662276,True,,short_volume_sector_neutral,svr20_sector,True,,-0.128,incumbent:volume_std_20d,,-2.4980188473490323,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,shares_x_ret126,7948bd0e86af,cc-miner:cc_20260906_mid2,negative,screen,-0.004425965178758,-0.7059086582830706,,,,,,,,,,,,,,screen_fail,,"mul(sub(rank(pct_change(div(marketcap, close), 126)), 0.5), sub(rank(ts_sum(returns, 126)), 0.5))","mul(sub(rank(pct_change(div(marketcap, close), 126)), 0.5), sub(rank(ts_sum(returns, 126)), 0.5))",127.0,11.0,0.9265710433563424,False,,issuance_x_prior_return,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,price_sector,3d8c5ee9ce3b,cc-miner:cc_20260906_mid2,positive,screen,0.0151339515993962,1.5821799330584672,,,,,,,,,,,,,,screen_fail,,sector_rank(log(close)),sector_rank(log(close)),0.0,3.0,1.0,False,,nominal_price_sector_neutral,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ovs_chg_sector_mean,4d4d508a865f,cc-miner:cc_20260906_mid2,positive,screen,,,,,,,,,,,,,,,,error,,"sub(rank(sub(div(ts_std(div(open, delay(close, 1)), 20), ts_std(returns, 20)), div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))), sector_demean(rank(sub(div(ts_std(div(open, delay(close, 1)), 20), ts_std(returns, 20)), div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))))))",,,,,False,,industry_overnight_share_change,,,,,,,,,,,,,20.0,,,,,,,,,,,midcap
2026-09-06,oo_sector_mean,7f429d1b9389,cc-miner:cc_20260906_mid2,negative,screen,-0.0182055929095369,-1.5340878459452472,,,,,,,,,,,,,,screen_fail,,"sub(rank(div(ts_std(div(open, delay(open, 1)), 60), ts_std(returns, 60))), sector_demean(rank(div(ts_std(div(open, delay(open, 1)), 60), ts_std(returns, 60)))))","sub(rank(div(ts_std(div(open, delay(open, 1)), 60), ts_std(returns, 60))), sector_demean(rank(div(ts_std(div(open, delay(open, 1)), 60), ts_std(returns, 60)))))",61.0,20.0,0.990840251474558,False,,industry_opening_price_noise,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,svr20_x_shares,cc38977f9477,cc-miner:cc_20260906_mid2,negative,screen,-0.0055488140353651,-1.085272076071226,,,,,,,,,,,,,,screen_fail,,"mul(sub(rank(ts_mean(fillna(short_vol_ratio, 0), 20)), 0.5), sub(rank(pct_change(div(marketcap, close), 126)), 0.5))","mul(sub(rank(ts_mean(fillna(short_vol_ratio, 0), 20)), 0.5), sub(rank(pct_change(div(marketcap, close), 126)), 0.5))",126.0,12.0,0.8926375232805293,False,,short_volume_x_issuance,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,vol_autocorr_60,9a340aa7d265,cc-miner:cc_20260906_mid2,positive,screen,0.0063627542454336,0.70455305581193,,,,,,,,,,,,,,screen_fail,,"ts_corr(log(volume), delay(log(volume), 1), 60)","ts_corr(log(volume), delay(log(volume), 1), 60)",61.0,6.0,0.990840251474558,False,,volume_persistence,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
2026-09-06,ovs_chg_sector_mean_raw,fdf657db2e78,cc-miner:cc_20260906_mid2,positive,screen,0.0119372018226162,1.0751806202226997,,,,,,,,,,,,,,screen_fail,,"sub(sub(div(ts_std(div(open, delay(close, 1)), 20), ts_std(returns, 20)), div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))), sector_demean(sub(div(ts_std(div(open, delay(close, 1)), 20), ts_std(returns, 20)), div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))))","sub(sub(div(ts_std(div(open, delay(close, 1)), 20), ts_std(returns, 20)), div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60))), sector_demean(sub(div(ts_std(div(open, delay(close, 1)), 20), ts_std(returns, 20)), div(ts_std(div(open, delay(close, 1)), 60), ts_std(returns, 60)))))",61.0,36.0,0.990840251474558,False,,industry_overnight_share_change,,,,,,,,,,,,False,20.0,,,,,,,,,,,midcap
